SampleClass,AgencyCode,StationNumber,RiverSubBasinCode,StationType,StationNameDescription,StationComment,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCodeDescription,TotalSampleCount,EarliestSample,PriorTo1970,During1970_79,During1980_89,During1990_99,During2000_2009,During2010_2019,TWO_THOUSAND_TWENTIES,MostRecentSampleDate,Inorganics_ions_physicals_nutrients_bacteria,Metals,Pesticides,Organics_No_Pesticides,AGG_ID,Elevation,Slope,LC_1km,LC_5km
A,211,AB05DE2301,05DE,1 (LAKE),MAYATAN LAKE WEST BASIN PROFILE,at deep spot,53.48972,-114.31139,0 (WATER),614,26-Jun-11,0,0,0,0,0,489,125,11-Sep-20,614,0,0,0,4850,732.6772461,0.00015455,10,11
A,211,AB05DE2305,05DE,1 (LAKE),MAYATAN LAKE WEST BASIN COMPOSITE,,53.48972,-114.31139,0 (WATER),14,16-Jun-12,0,0,0,0,0,10,4,11-Sep-20,14,4,0,0,4850,732.6772461,0.00015455,10,11
A,211,AB05DE2320,05DE,1 (LAKE),MAYATAN LAKE EAST BASIN COMPOSITE,,53.48083,-114.29833,0 (WATER),14,16-Jun-12,0,0,0,0,0,10,4,11-Sep-20,14,4,0,0,4850,732.6764526,1.028185487,10,12
A,211,AB05DE2325,05DE,1 (LAKE),MAYATAN LAKE EAST BASIN PROFILE,,53.48083,-114.29833,0 (WATER),170,16-Jun-12,0,0,0,0,0,121,49,11-Sep-20,169,0,0,0,4850,732.6764526,1.028185487,10,12
A,211,AB05DF0010,05DF,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT DEVON,,53.36889,-113.75139,0 (WATER),587,11-Jun-85,0,0,49,172,138,169,59,03-Sep-24,489,438,192,69,4850,629.4031982,5.696750641,12,10
A,211,AB05DF0020,05DF,0 (RIVER OR STREAM),STRAWBERRY CREEK AT WSC GAUGE 4 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER,renamed from: NEAR THE MOUTH,53.31111,-114.05139,0 (WATER),407,14-Aug-94,0,0,0,144,162,48,53,17-Oct-23,372,72,101,1,4850,650.2253418,2.354493618,10,12
A,211,AB05DF0030,05DF,0 (RIVER OR STREAM),CONJURING CREEK 4 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER,renamed from: NEAR MOUTH,53.33722,-113.8175,0 (WATER),76,26-Nov-75,0,1,0,10,13,11,41,17-Oct-23,64,48,0,0,4850,653.0944824,9.210365295,12,12
A,211,AB05DF0210,05DF,0 (RIVER OR STREAM),WEDGEWOOD CREEK AT CAMERON HEIGHTS,,53.47622,-113.638,0 (WATER),9,08-Apr-24,0,0,0,0,0,0,9,01-Oct-24,8,8,0,0,4850,665.8481445,9.547551155,12,12
A,211,AB05DF0220,05DF,0 (RIVER OR STREAM),BLACKMUD CREEK AT TOWNSHIP ROAD 502,EAST OF QE2 HWY,53.30894,-113.495,0 (WATER),9,04-Apr-24,0,0,0,0,0,0,9,01-Oct-24,9,9,0,0,4850,695.9387207,2.174245358,12,12
A,211,AB05DF0222,05DF,0 (RIVER OR STREAM),WHITEMUD CREEK AT TOWNSHIP ROAD 500,WEST OF HWY 2 OVERPASS AND AIRPORT,53.27986,-113.642,0 (WATER),9,04-Apr-24,0,0,0,0,0,0,9,01-Oct-24,9,9,0,0,4850,700.7745361,1.12914288,12,12
A,211,AB05DF0225,05DF,0 (RIVER OR STREAM),WHITEMUD CREEK AT 41AVE SW,WEST OF HWY 2 OVERPASS,53.39553,-113.608,0 (WATER),9,04-Apr-24,0,0,0,0,0,0,9,25-Sep-24,9,9,8,0,4850,684.7546997,0.611278415,12,12
A,211,AB05DF0227,05DF,0 (RIVER OR STREAM),"BLACKMUD CREEK AT 41AVE SW, WEST OF HWY 2",WEST OF 41AVE OVERPASS ON HWY2,53.39672,-113.517,0 (WATER),9,04-Apr-24,0,0,0,0,0,0,9,25-Sep-24,9,9,8,0,4850,689.6147461,0.562078595,13,12
A,211,AB05DF0260,05DF,0 (RIVER OR STREAM),WHITEMUD CREEK 4 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER,renamed from: 0.5 KM. BELOW WHITEMUD FREEWAY EDMONTON,53.48361,-113.55444,0 (WATER),63,08-Sep-91,0,0,0,8,0,13,42,17-Oct-23,59,50,0,0,4850,626.4703369,1.999163032,11,13
A,211,AB05DF0330,05DF,1 (LAKE),WIZARD LAKE COMPOSITE,,53.11251,-113.85517,0 (WATER),50,18-Jul-83,0,0,3,0,15,24,8,07-Sep-22,48,2,0,0,4850,784.9838257,0.128818765,12,12
A,211,AB05DF0340,05DF,1 (LAKE),WIZARD LAKE PROFILE AT CENTRE,Jul-88,53.11251,-113.85517,0 (WATER),818,02-Jun-88,0,0,17,12,221,400,168,07-Sep-22,818,1,0,0,4850,784.9838257,0.128818765,12,12
A,211,AB05DF0775,05DF,1 (LAKE),WIZARD LAKE GRAB,,53.10739,-113.82703,0 (WATER),1,07-Oct-19,0,0,0,0,0,1,0,07-Oct-19,,,,,4850,787.0803223,0.2134334,12,12
A,211,AB05DF0840,05DF,0 (RIVER OR STREAM),WEED CREEK 9.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER,"FYI:Weed flows into Willow before NSR, Renamed fr:@ RGRD 281, 3.8KM N OF HWY 39",53.3,-113.97972,0 (WATER),124,24-Mar-98,0,0,0,36,35,11,42,17-Oct-23,89,49,1,0,4850,689.203064,0.644878209,12,12
A,211,AB05EA0025,05EA,0 (RIVER OR STREAM),STURGEON RIVER AT WSC GAUGE 17.5 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER,,53.83278,-113.28278,0 (WATER),53,27-Sep-18,0,0,0,0,0,14,39,19-Oct-23,48,46,0,0,4850,624.8803711,0.565884769,12,12
A,211,AB05EA1780,05EA,1 (LAKE),UNNAMED (IDANO) LAKE PROFILE,"located in Parkland County, local name ""IDANO""",53.60528,-114.02278,0 (WATER),112,22-Aug-19,0,0,0,0,0,15,97,17-Sep-20,25,1,0,0,4850,716.5253296,0.673873425,12,12
A,211,AB05EA1785,05EA,1 (LAKE),UNNAMED (IDANO) LAKE COMPOSITE,"located in Parkland County, local name ""IDANO""",53.60528,-114.02278,0 (WATER),5,20-May-20,0,0,0,0,0,0,5,17-Sep-20,5,0,0,0,4850,716.5253296,0.673873425,12,12
A,211,AB05EB0075,05DF,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT WALTERDALE (105 ST) BRIDGE - TRANSECT,Sub basin should be 05DF,53.52861,-113.50222,0 (WATER),482,12-Mar-52,219,46,58,36,83,40,0,08-Oct-19,392,49,8,2,4850,613.8361816,1.875484824,13,13
A,211,AB05EB0132,05EB,0 (RIVER OR STREAM),MILL CREEK AT ANTHONY HENDAY DRIVE,AT EASTBOUND EXIT LANE TO HWY 14,53.44828,-113.347,0 (WATER),9,08-Apr-24,0,0,0,0,0,0,9,25-Sep-24,9,9,8,0,4850,714.2288818,1.113817453,12,12
A,211,AB05EB0136,05EB,0 (RIVER OR STREAM),"MILL CREEK U/S OF NSR OUTFALL, MILL CREEK RAVINE PARK","Mill Creek u/s of NSR outfall, Mill Creek park, near footbridge, off 93 ave",53.53058,-113.48153,0 (WATER),9,08-Apr-24,0,0,0,0,0,0,9,25-Sep-24,9,9,8,0,4850,639.9381714,6.717942238,10,13
A,211,AB05EB0165,05EB,0 (RIVER OR STREAM),FULTON CREEK AT ANTHONY HENDAY DRIVE,UPSTREAM OF FULTON MARSH,53.47339,-113.345,0 (WATER),9,08-Apr-24,0,0,0,0,0,0,9,25-Sep-24,8,8,0,0,4850,717.3180542,1.134637356,12,12
A,211,AB05EB0215,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT 50 STREET FOOT BRIDGE - TRANSECT,,53.56333,-113.41917,0 (WATER),174,27-Jul-72,0,3,70,0,90,11,0,08-Oct-19,163,86,10,8,4850,610.3345337,0.81553936,13,13
A,211,AB05EB0225,05EB,0 (RIVER OR STREAM),GOLD BAR CREEK AT SHERWOOD PARK FREEWAY,CULVERT EAST OF HWY AND 17ST INTERSECTION,53.5165,-113.368,0 (WATER),9,08-Apr-24,0,0,0,0,0,0,9,25-Sep-24,9,9,0,0,4850,692.0319214,0.64086026,13,13
A,211,AB05EB0230,05EB,0 (RIVER OR STREAM),GOLD BAR CREEK NEAR CONFLUENCE WITH NORTH SASKATCHEWAN RIVER,,53.55361,-113.39833,0 (WATER),43,16-Jan-75,0,10,7,7,7,3,9,25-Sep-24,40,31,6,3,4850,608.7994995,0.566156685,13,13
A,211,AB05EB0345,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT RUNDLE FOOTBRIDGE - TRANSECT,,53.56306,-113.37889,0 (WATER),161,27-Jul-72,0,3,55,14,87,2,0,08-Oct-19,150,55,2,2,4850,610.7954712,0.181070462,9,13
A,211,AB05EB0440,05EB,0 (RIVER OR STREAM),HORSEHILLS CREEK AT MANNING DRIVE (HWY 15),,53.65781,-113.365,0 (WATER),9,08-Apr-24,0,0,0,0,0,0,9,01-Oct-24,8,8,0,0,4850,651.4407959,0.313998699,12,12
A,211,AB05EB0445,05EB,0 (RIVER OR STREAM),HORSEHILLS CREEK NEAR MOUTH,,53.63306,-113.34278,0 (WATER),15,27-Aug-97,0,0,0,1,5,0,9,01-Oct-24,12,12,2,1,4850,633.2479248,3.557005405,12,12
A,211,AB05EB0545,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT FORT SASKATCHEWAN BOAT LAUNCH - TRANSECT,through subdivision on Westpark Drive,53.68781,-113.27056,0 (WATER),20,09-Jun-22,0,0,0,0,0,0,20,24-Oct-22,20,15,0,0,4850,600.8447876,3.144157887,12,12
A,211,AB05EB0595,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER U/S FORT SASKATCHEWAN AT HWY 15 BRIDGE - TRANSECT,,53.70667,-113.23472,0 (WATER),1348,13-Mar-52,850,69,161,10,82,161,15,07-Mar-24,763,135,19,23,4850,596.3980713,1.526869774,12,12
A,211,AB05EB0835,05EB,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT VINCA BRIDGE - TRANSECT,,53.88722,-112.97278,0 (WATER),804,08-Nov-55,277,92,71,83,116,165,0,01-Oct-19,601,61,13,17,4850,589.6386108,3.812342167,12,9
A,211,AB05EB0970,05EB,1 (LAKE),ANTLER LAKE PROFILE AT CENTRE,,53.49583,-112.97917,0 (WATER),94,27-Jan-87,0,0,21,0,0,50,23,17-Sep-20,94,2,0,0,4850,739.0213623,0.03145409,9,10
A,211,AB05EB0980,05EB,1 (LAKE),ANTLER LAKE COMPOSITE,,53.49583,-112.97917,0 (WATER),22,28-May-87,0,0,5,0,0,13,4,17-Sep-20,22,0,0,0,4850,739.0213623,0.03145409,9,10
A,211,AB05EB1030,05EB,1 (LAKE),HALF MOON LAKE PROFILE AT CENTRE,,53.46083,-113.0908,0 (WATER),658,29-Jan-87,0,0,153,54,0,249,202,11-Sep-23,658,3,0,0,4850,738.3030396,0.739246011,9,11
A,211,AB05EB1040,05EB,1 (LAKE),HALF MOON LAKE COMPOSITE,,53.46083,-113.0908,0 (WATER),49,08-Aug-83,0,0,18,2,0,17,12,11-Sep-23,46,4,0,0,4850,738.3030396,0.739246011,9,11
A,211,AB05EB1220,05EB,1 (LAKE),HASTINGS LAKE COMPOSITE,,53.41673,-112.90155,0 (WATER),17,28-Jul-87,0,0,2,1,5,5,4,27-Sep-22,16,2,0,0,4850,739.0144043,0.054831125,9,10
A,211,AB05EB1230,05EB,1 (LAKE),HASTINGS LAKE PROFILE AT CENTRE,,53.41673,-112.90155,0 (WATER),171,27-Jan-87,0,0,18,0,49,59,45,27-Sep-22,160,0,0,0,4850,739.0144043,0.054831125,9,10
A,211,AB05EC0065,05EC,0 (RIVER OR STREAM),REDWATER RIVER AT WSC GAUGE 5 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER,renamed from: AT CONFLUENCE WITH NORTH SASKATCHEWAN RIVER,53.89667,-112.99556,0 (WATER),112,18-Oct-72,0,21,25,5,7,15,39,19-Oct-23,99,66,2,1,4850,597.2590942,1.01536572,11,9
A,211,AB05FA0060,05FA,0 (RIVER OR STREAM),BATTLE RIVER APPROX 2 KM D/S HWY 53,at Rg Rd 263.  This site was moved from Hwy 53 Bridge in Oct '08,52.65881,-113.67508,0 (WATER),295,10-Apr-84,0,0,17,9,83,126,60,12-Dec-24,284,192,92,9,4850,804.4741211,0.64455384,9,12
A,211,AB05FA0265,05FA,0 (RIVER OR STREAM),PIPESTONE CREEK NE OF WETASKIWIN AT RG RD 234,"Federal Gauge Site, Stn number 05FA012.",53.03694,-113.32306,0 (WATER),78,06-Apr-99,0,0,0,19,54,3,2,09-Nov-21,77,0,49,0,4850,714.3739624,0.469602138,12,12
A,211,AB05FA0268,05FA,0 (RIVER OR STREAM),WEILLER CREEK 4.5 KM U/S OF CONFLUENCE WITH PIPESTONE CREEK,,52.95967,-113.27825,0 (WATER),2,14-Sep-21,0,0,0,0,0,0,2,21-Sep-21,2,0,0,0,4850,741.6366577,1.867866158,12,12
A,211,AB05FA0269,05FA,0 (RIVER OR STREAM),WEILLER CREEK 1.2 KM U/S OF CONFLUENCE WITH PIPESTONE CREEK,,52.98549,-113.22034,0 (WATER),2,14-Sep-21,0,0,0,0,0,0,2,21-Sep-21,2,0,0,0,4850,701.5202026,1.755233288,12,12
A,211,AB05FA0270,05FA,0 (RIVER OR STREAM),PIPESTONE CREEK AT SEC HWY 822 NEAR GWYNNE,,52.98,-113.19861,0 (WATER),18,10-Apr-84,0,0,9,4,0,3,2,21-Sep-21,15,4,0,0,4850,696.7166748,0.309754014,12,12
A,211,AB05FA0460,05FA,1 (LAKE),BATTLE LAKE COMPOSITE,,52.97718,-114.20948,0 (WATER),37,17-May-83,0,0,16,0,8,9,4,14-Sep-21,37,8,1,0,4850,836.583313,0.005430472,10,10
A,211,AB05FA0470,05FA,1 (LAKE),BATTLE LAKE PROFILE AT GREATEST DEPTH,SURVEY PROGRAM,52.97718,-114.20948,0 (WATER),666,17-May-83,0,0,208,13,148,194,103,14-Sep-21,659,0,0,0,4850,836.583313,0.005430472,10,10
A,211,AB05FA0480,05FA,1 (LAKE),PIGEON LAKE COMPOSITE,,53.01372,-114.03078,0 (WATER),169,29-May-83,0,0,50,34,11,58,16,06-Sep-23,154,9,2,0,4850,851.0313721,0.03842051,,10
A,211,AB05FA0490,05FA,1 (LAKE),PIGEON LAKE PROFILE AT CENTRE,,53.01372,-114.03078,0 (WATER),1654,18-Jul-83,0,0,114,95,186,943,316,06-Sep-23,1603,2,0,0,4850,851.0313721,0.03842051,,10
A,211,AB05FA1840,05FA,0 (RIVER OR STREAM),PIPESTONE CREEK U/S OF MILLET STP OUTFALL,0.9 km south of Hwy 616 on Government Road in Millet,53.0825,-113.48833,0 (WATER),13,12-Jun-00,0,0,0,0,11,0,2,09-Nov-21,13,0,0,0,4850,753.885498,0.450478524,12,12
A,211,AB05FA1860,05FA,0 (RIVER OR STREAM),"PIPESTONE CREEK AT LARCH TREE PARK, D/S OF HWY 2A",,53.06944,-113.44917,0 (WATER),38,04-Apr-00,0,0,0,0,33,3,2,09-Nov-21,36,0,24,0,4850,738.3190308,0.222540796,9,12
A,211,AB05FA2096,05FA,1 (LAKE),LACOMBE LAKE COMPOSITE,,52.43074,-113.79738,0 (WATER),43,06-Jun-14,0,0,0,0,0,26,17,07-Sep-23,42,5,0,0,4850,856.199646,0.029304823,10,12
A,211,AB05FA2097,05FA,1 (LAKE),LACOMBE LAKE PROFILE AT DEEPEST LOCATION,Directly in front of boat launch at center.,52.43074,-113.79738,0 (WATER),308,06-Jun-14,0,0,0,0,0,195,113,07-Sep-23,300,6,0,0,4850,856.199646,0.029304823,10,12
A,211,AB07BC0110,07BC,1 (LAKE),STEELE (CROSS) LAKE COMPOSITE,,54.65,-113.76667,0 (WATER),130,30-May-83,0,0,34,42,41,9,4,13-Sep-21,128,2,0,0,4870,658.3840332,0.179399326,7,10
A,211,AB07BC0120,07BC,1 (LAKE),STEELE (CROSS) LAKE PROFILE AT GREATEST DEPTH,,54.65,-113.76667,0 (WATER),382,07-Jul-83,0,0,65,62,107,98,50,13-Sep-21,365,3,0,0,4870,658.3840332,0.179399326,7,10
A,211,AB07BF0110,07BF,1 (LAKE),WINAGAMI LAKE COMPOSITE,,55.62805,-116.74197,0 (WATER),120,31-May-83,0,0,35,42,25,14,4,13-Sep-22,117,2,0,0,4870,622.2168579,0.023523491,,10
A,211,AB07BF0120,07BF,1 (LAKE),WINAGAMI LAKE PROFILE AT CENTRE,,55.62805,-116.74197,0 (WATER),307,28-Jul-83,0,0,57,47,49,117,37,13-Sep-22,284,0,0,0,4870,622.2168579,0.023523491,,10
A,211,AB07BG0030,07BG,1 (LAKE),LESSER SLAVE LAKE WEST BASIN COMPOSITE,,55.4575,-115.62,0 (WATER),25,28-May-91,0,0,0,14,4,3,4,06-Sep-21,21,12,4,1,4870,577.2959595,0.006529943,,10
A,211,AB07BG0040,07BG,1 (LAKE),LESSER SLAVE LAKE WEST BASIN PROFILE,,55.4575,-115.62,0 (WATER),374,28-May-91,0,0,0,198,63,52,61,04-Aug-21,347,10,0,0,4870,577.2959595,0.006529943,,10
A,211,AB07BJ0040,07BJ,1 (LAKE),LESSER SLAVE LAKE EAST BASIN COMPOSITE,,55.44422,-115.12545,0 (WATER),25,28-May-91,0,0,0,15,3,3,4,06-Sep-21,21,13,4,1,4870,576.4146729,0.005350301,,
A,211,AB07BJ0050,07BJ,1 (LAKE),LESSER SLAVE LAKE EAST BASIN PROFILE,,55.44422,-115.12545,0 (WATER),581,21-Feb-89,0,0,18,297,91,73,102,04-Aug-21,550,13,0,0,4870,576.4146729,0.005350301,,
A,211,AB07BK0125,07BK,0 (RIVER OR STREAM),LESSER SLAVE RIVER 9.5 KM U/S OF ATHABASCA RIVER CONFLUENCE,(approx. 12 km. downstream of driftwood river),55.20667,-114.1225,0 (WATER),203,10-Jan-96,0,0,0,26,55,80,42,17-Sep-24,199,156,4,18,4870,561.3552856,1.418970466,10,9
A,211,AB07CB0780,07CB,1 (LAKE),CALLING LAKE COMPOSITE,,55.22447,-113.28207,0 (WATER),43,16-Jun-87,0,0,11,0,2,22,8,16-Sep-23,39,11,1,0,4870,593.5356445,0.003392489,,10
A,211,AB07CB0790,07CB,1 (LAKE),CALLING LAKE PROFILE AT CENTRE,,55.22447,-113.28207,0 (WATER),983,11-Feb-86,0,0,243,0,20,455,265,16-Sep-23,977,2,0,0,4870,593.5356445,0.003392489,,10
A,211,AB07CB0945,07CB,1 (LAKE),CALLING LAKE GRAB,,55.18601,-113.21755,0 (WATER),3,06-Sep-17,0,0,0,0,0,3,0,11-Aug-19,,,,,4870,593.1869507,0.435051411,6,9
A,211,AB07FD0135,07FD,0 (RIVER OR STREAM),PEACE RIVER U/S SMOKY RIVER NEAR SHAFTESBURY FERRY TRANSECT,ON SECONDARY HWY #740,56.09319,-117.56608,0 (WATER),217,19-Apr-06,0,0,0,0,46,120,51,04-Mar-24,215,160,72,75,4870,321.2747498,3.074247122,8,8
A,211,AB07FD0230,07FD,1 (LAKE),MOONSHINE LAKE COMPOSITE,,55.8864,-119.22714,0 (WATER),127,31-May-83,0,0,33,41,29,20,4,15-Sep-22,122,3,3,0,4870,718.286377,0.041677155,10,10
A,211,AB07FD0240,07FD,1 (LAKE),MOONSHINE LAKE PROFILE AT CENTRE,,55.8864,-119.22714,0 (WATER),346,29-Feb-84,0,0,53,46,54,162,31,15-Sep-22,308,6,0,0,4870,718.286377,0.041677155,10,10
A,211,AB07GA0545,07GA,1 (LAKE),MOBERLY LAKE COMPOSITE,,53.90925,-118.58478,0 (WATER),4,24-Jun-20,0,0,0,0,0,0,4,15-Sep-20,4,0,0,0,4870,1265.599121,0.000402731,9,9
A,211,AB07GA0546,07GA,1 (LAKE),MOBERLY LAKE PROFILE,,53.90925,-118.58478,0 (WATER),78,24-Jun-20,0,0,0,0,0,0,78,15-Sep-20,74,2,0,0,4870,1265.599121,0.000402731,9,9
A,211,AB07GA0555,07GA,1 (LAKE),DESJARLAIS LAKE COMPOSITE,,53.90092,-118.58562,0 (WATER),4,24-Jun-20,0,0,0,0,0,0,4,16-Sep-20,4,0,0,0,4870,1260.244385,0.001123557,9,9
A,211,AB07GA0556,07GA,1 (LAKE),DESJARLAIS LAKE PROFILE,,53.90092,-118.58562,0 (WATER),60,24-Jun-20,0,0,0,0,0,0,60,16-Sep-20,56,2,0,0,4870,1260.244385,0.001123557,9,9
A,211,AB07GC0010,07GC,0 (RIVER OR STREAM),WAPITI RIVER U/S OF PINTO CREEK,,54.97385,-119.45802,0 (WATER),1,03-Oct-23,0,0,0,0,0,0,1,03-Oct-23,1,1,0,0,4870,594.1453857,3.093014479,10,10
A,211,AB07GC0011,07GC,0 (RIVER OR STREAM),PINTO CREEK AT MOUTH,,54.97478,-119.45227,0 (WATER),1,03-Oct-23,0,0,0,0,0,0,1,03-Oct-23,1,1,0,0,4870,594.3572998,6.610384941,10,10
A,211,AB07GC0020,07GC,0 (RIVER OR STREAM),WAPITI RIVER 5 KM U/S OF REDWILLOW RIVER - CENTRE,Dec-89,55.00444,-119.38806,0 (WATER),8,02-Oct-89,0,0,1,2,0,4,1,03-Oct-23,8,8,3,0,4870,577.0625,2.28986311,10,10
A,211,AB07GC0070,07GC,1 (LAKE),TWO LAKES SOUTH PROFILE,former name TWO LAKE (L104),54.35241,-119.78368,0 (WATER),106,27-Aug-92,0,0,0,11,0,0,95,18-Sep-23,101,2,0,0,4870,1081.967163,0.00613503,9,9
A,211,AB07GC0080,07GC,1 (LAKE),TWO LAKES SOUTH COMPOSITE,former name TWO LAKE (L104),54.35241,-119.78368,0 (WATER),5,27-Aug-92,0,0,0,1,0,0,4,18-Sep-23,5,1,0,0,4870,1081.967163,0.00613503,9,9
A,211,AB07GD0005,07GD,0 (RIVER OR STREAM),BEAVERLODGE RIVER AT TWP 734 AND RR 132,D/S PRESTON LAKE,55.34525,-119.89581,0 (WATER),24,20-Apr-11,0,0,0,0,0,15,9,05-Nov-24,24,15,0,0,4870,802.7958374,1.057805538,12,10
A,211,AB07GD0020,07GD,0 (RIVER OR STREAM),BEAVERLODGE RIVER U/S OF BEAVERTAIL CREEK,,55.33833,-119.63972,0 (WATER),55,21-Sep-94,0,0,0,4,27,15,9,05-Nov-24,55,18,10,0,4870,747.5379028,0.394464195,12,12
A,211,AB07GD0022,07GD,0 (RIVER OR STREAM),BEAVERTAIL CREEK D/S OF TWP RD 720 BRIDGE,,55.19972,-119.81349,0 (WATER),23,25-Apr-10,0,0,0,0,0,14,9,06-Nov-24,20,12,0,0,4870,806.3325195,1.705673099,10,10
A,211,AB07GD0027,07GD,0 (RIVER OR STREAM),STEEPROCK CREEK 17.2 KM U/S HWY 671,,55.22139,-119.99028,0 (WATER),25,25-Apr-10,0,0,0,0,0,16,9,06-Nov-24,23,14,0,0,4870,845.892395,0.180701002,8,6
A,211,AB07GD0030,07GD,0 (RIVER OR STREAM),BEAVERTAIL CREEK AT THE MOUTH,,55.3175,-119.635,0 (WATER),56,17-Jan-95,0,0,0,4,27,16,9,05-Nov-24,55,18,9,0,4870,748.8322144,0.186633199,12,12
A,211,AB07GD0040,07GD,0 (RIVER OR STREAM),BEAVERLODGE RIVER U/S OF BEAVERLODGE,,55.20139,-119.48167,0 (WATER),46,21-Sep-94,0,0,0,5,27,5,9,05-Nov-24,45,10,14,0,4870,698.7202148,1.008882284,12,12
A,211,AB07GD0045,07GD,0 (RIVER OR STREAM),BEAVERLODGE RIVER U/S HWY 722 BRIDGE,,55.18929,-119.43761,0 (WATER),25,25-Apr-10,0,0,0,0,0,16,9,05-Nov-24,25,15,0,0,4870,690.800415,0.470851153,12,12
A,211,AB07GD0060,07GD,0 (RIVER OR STREAM),BEAVERLODGE RIVER D/S OF HYTHE,,55.32,-119.57083,0 (WATER),14,21-Sep-94,0,0,0,10,0,3,1,05-Nov-24,9,6,2,3,4870,736.8889771,0.194070369,12,12
A,211,AB07GD0070,07GD,0 (RIVER OR STREAM),BEAVERLODGE RIVER AT GRAVEL PIT,,55.11306,-119.335,0 (WATER),43,21-Sep-94,0,0,0,6,27,0,10,06-Nov-24,40,7,11,1,4870,661.3739624,1.539672613,10,12
A,211,AB07GD0091,07GD,0 (RIVER OR STREAM),REDWILLOW RIVER AT MOUTH,,55.03139,-119.31139,0 (WATER),7,30-Sep-97,0,0,0,2,0,4,1,03-Oct-23,7,7,0,1,4870,603.1569824,19.86074638,10,10
A,211,AB07GD0095,07GD,0 (RIVER OR STREAM),REDWILLOW RIVER D/S OF RR 121 BRIDGE,,55.07879,-119.70054,0 (WATER),25,25-Apr-10,0,0,0,0,0,16,9,06-Nov-24,24,15,0,0,4870,706.7853394,0.982550859,12,12
A,211,AB07GE0011,07GE,0 (RIVER OR STREAM),WAPITI RIVER U/S OF PIPESTONE CREEK,,55.04944,-119.10661,0 (WATER),1,03-Oct-23,0,0,0,0,0,0,1,03-Oct-23,1,1,0,0,4870,559.0852661,4.595016956,10,10
A,211,AB07GE0012,07GE,0 (RIVER OR STREAM),PIPESTONE CREEK AT MOUTH,,55.04722,-119.10306,0 (WATER),1,03-Oct-23,0,0,0,0,0,0,1,03-Oct-23,1,1,0,0,4870,546.2660522,2.558423281,10,10
A,211,AB07GE0015,07GE,0 (RIVER OR STREAM),WAPITI RIVER SOUTH OF DIMSDALE,,55.07778,-118.98333,0 (WATER),3,30-Sep-97,0,0,0,2,0,0,1,03-Oct-23,3,1,0,0,4870,536.5245972,0.840749919,10,10
A,211,AB07GE0017,07GE,0 (RIVER OR STREAM),SPRING CREEK AT MOUTH,,55.07806,-118.94,0 (WATER),2,30-Sep-97,0,0,0,1,0,0,1,03-Oct-23,2,2,0,0,4870,529.2319336,5.073999882,10,10
A,211,AB07GE0020,07GE,0 (RIVER OR STREAM),WAPITI RIVER AT HWY #40 BRIDGE-KM 44-TRANSECT,,55.07194,-118.80472,0 (WATER),487,01-Mar-66,6,21,16,146,127,120,51,12-Mar-24,401,219,117,52,4870,521.3369751,0.863822103,10,10
A,211,AB07GE0060,07GE,0 (RIVER OR STREAM),WAPITI RIVER 5.0 KM D/S OF GRANDE PRAIRIE STP EFFLUENT - RIGHT BANK,Dec-89,55.07806,-118.72694,0 (WATER),13,03-Oct-89,0,0,3,9,0,0,1,04-Oct-23,10,2,0,0,4870,518.7857056,8.967981339,10,9
A,211,AB07GE0070,07GE,0 (RIVER OR STREAM),WAPITI RIVER D/S OF GRANDE PRAIRIE PULP MILL HAUL ROAD - CENTRE,PROCTOR & GAMBLE IN DECEMBER 1989,55.06833,-118.70528,0 (WATER),24,03-Oct-89,0,0,3,20,0,0,1,04-Oct-23,13,2,0,5,4870,512.4261475,1.083425641,10,9
A,211,AB07GE0072,07GE,0 (RIVER OR STREAM),WAPITI RIVER U/S OF BIG MOUNTAIN CREEK,,55.06306,-118.67528,0 (WATER),3,30-Sep-97,0,0,0,2,0,0,1,04-Oct-23,3,3,0,0,4870,515.2954102,0.903128386,10,9
A,211,AB07GE0090,07GE,0 (RIVER OR STREAM),BIG MOUNTAIN CREEK NEAR THE MOUTH,GRAB DECEMBER 1989,55.06139,-118.66028,0 (WATER),13,03-Oct-89,0,0,2,4,0,6,1,04-Oct-23,10,9,0,0,4870,511.0485229,1.049079061,10,9
