StationNumber,Latitude,Longitude,SampleDatetime,RiverSubBasinCode,100923 PH (FIELD) pH units,80558 OXYGEN DISSOLVED (FIELD METER) mg/L,100924 SPECIFIC CONDUCTANCE (FIELD) uS/cm,100925 TEMPERATURE WATER deg C,Year,Month,Elevation,Slope,LC_1km,LC_5km,NDVI,Temperature,Precipitation,RP_count
AB06AC0540,54.52164,-110.49932,2020-07-16 07:32:00,06AC,8.62,9.1,892.0,18.83,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:33:00,06AC,8.62,9.12,891.0,18.82,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:34:00,06AC,8.63,9.06,892.0,18.82,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:35:00,06AC,8.62,9.07,892.0,18.81,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:36:00,06AC,8.63,9.01,892.0,18.8,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:37:00,06AC,8.62,9.03,892.0,18.8,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:38:00,06AC,8.62,8.99,891.0,18.8,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:39:00,06AC,8.63,8.97,891.0,18.79,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:40:00,06AC,8.63,8.98,891.0,18.79,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:41:00,06AC,8.62,8.96,892.0,18.78,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:42:00,06AC,8.62,8.95,891.0,18.77,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:43:00,06AC,8.63,8.91,892.0,18.74,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:44:00,06AC,8.62,8.86,891.0,18.7,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:45:00,06AC,8.57,7.67,888.0,18.19,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:46:00,06AC,8.39,4.23,894.0,15.47,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:47:00,06AC,8.31,3.67,892.0,13.91,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:48:00,06AC,8.24,2.74,897.0,13.12,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:49:00,06AC,8.24,2.75,896.0,12.56,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:50:00,06AC,8.19,2.01,896.0,12.2,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:51:00,06AC,8.17,1.89,896.0,11.73,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:52:00,06AC,8.14,0.87,898.0,11.16,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:53:00,06AC,8.09,1.02,905.0,10.28,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:54:00,06AC,8.06,0.72,907.0,9.83,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:55:00,06AC,8.04,0.5,913.0,9.1,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:56:00,06AC,8.01,0.68,916.0,8.55,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:57:00,06AC,7.98,1.14,921.0,7.95,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:58:00,06AC,7.94,1.02,926.0,7.43,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 07:59:00,06AC,7.93,1.12,927.0,7.27,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 08:00:00,06AC,7.91,1.03,930.0,7.05,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 08:01:00,06AC,7.89,0.91,932.0,6.92,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 08:02:00,06AC,7.85,0.81,935.0,6.67,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 08:03:00,06AC,7.84,1.11,935.0,6.61,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 08:04:00,06AC,7.83,1.11,936.0,6.59,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 08:05:00,06AC,7.81,1.24,939.0,6.57,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 08:06:00,06AC,7.8,0.87,940.0,6.53,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 08:07:00,06AC,7.79,0.74,940.0,6.52,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 08:08:00,06AC,7.78,1.01,941.0,6.5,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB06AC0540,54.52164,-110.49932,2020-07-16 08:09:00,06AC,7.77,1.17,941.0,6.5,2020,7,549.3961792,0.00015761,10.0,10.0,0.569,18.2,59.0,0
AB07AG0760,53.85781,-116.03667,2020-07-09 07:30:00,07AG,8.51,11.08,372.0,17.77,2020,7,835.8013306,3.5e-05,10.0,10.0,0.58,15.7,80.6,0
AB07AG0760,53.85781,-116.03667,2020-07-09 07:31:00,07AG,8.54,11.13,371.0,17.74,2020,7,835.8013306,3.5e-05,10.0,10.0,0.58,15.7,80.6,0
AB07AG0760,53.85781,-116.03667,2020-07-09 07:32:00,07AG,8.53,11.08,371.0,17.69,2020,7,835.8013306,3.5e-05,10.0,10.0,0.58,15.7,80.6,0
AB07AG0760,53.85781,-116.03667,2020-07-09 07:33:00,07AG,8.53,11.05,371.0,17.66,2020,7,835.8013306,3.5e-05,10.0,10.0,0.58,15.7,80.6,0
AB07AG0760,53.85781,-116.03667,2020-07-09 07:34:00,07AG,8.53,10.87,371.0,17.63,2020,7,835.8013306,3.5e-05,10.0,10.0,0.58,15.7,80.6,0
AB07AG0760,53.85781,-116.03667,2020-07-09 07:35:00,07AG,8.51,10.67,371.0,17.58,2020,7,835.8013306,3.5e-05,10.0,10.0,0.58,15.7,80.6,0
AB07AG0760,53.85781,-116.03667,2020-07-09 07:36:00,07AG,8.3,8.94,377.0,16.96,2020,7,835.8013306,3.5e-05,10.0,10.0,0.58,15.7,80.6,0
AB07AG0760,53.85781,-116.03667,2020-07-09 07:37:00,07AG,7.96,5.64,380.0,16.3,2020,7,835.8013306,3.5e-05,10.0,10.0,0.58,15.7,80.6,0
AB07AG0760,53.85781,-116.03667,2020-07-09 07:38:00,07AG,7.67,4.43,388.0,15.64,2020,7,835.8013306,3.5e-05,10.0,10.0,0.58,15.7,80.6,0
AB07AG0760,53.85781,-116.03667,2020-07-09 07:39:00,07AG,7.57,4.01,384.0,15.11,2020,7,835.8013306,3.5e-05,10.0,10.0,0.58,15.7,80.6,0
AB07AG0760,53.85781,-116.03667,2020-07-09 07:40:00,07AG,7.41,2.55,386.0,14.59,2020,7,835.8013306,3.5e-05,10.0,10.0,0.58,15.7,80.6,0
AB07AG0760,53.85781,-116.03667,2020-07-09 07:41:00,07AG,7.31,0.82,384.0,14.15,2020,7,835.8013306,3.5e-05,10.0,10.0,0.58,15.7,80.6,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:40:00,06AA,8.54,11.11,408.4,21.14,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:41:00,06AA,8.61,11.25,408.7,21.18,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:42:00,06AA,8.6,11.27,409.2,21.19,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:43:00,06AA,8.6,11.26,408.9,21.17,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:44:00,06AA,8.56,11.07,408.8,20.71,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:45:00,06AA,8.51,10.32,408.1,20.29,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:46:00,06AA,8.2,7.05,413.5,19.03,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:47:00,06AA,8.12,6.27,414.2,18.8,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:48:00,06AA,8.04,5.25,414.4,18.61,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:49:00,06AA,7.89,4.16,414.9,18.48,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:50:00,06AA,7.62,2.23,416.3,18.22,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:51:00,06AA,7.47,0.55,417.5,17.18,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:52:00,06AA,7.4,1.4,420.8,15.58,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:53:00,06AA,7.28,0.64,421.6,13.11,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:54:00,06AA,7.19,0.62,426.4,11.37,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:55:00,06AA,7.05,1.14,429.9,9.94,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:56:00,06AA,6.98,1.23,433.2,8.91,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:57:00,06AA,6.91,0.95,436.4,8.2,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:58:00,06AA,6.87,1.05,437.9,7.88,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 07:59:00,06AA,6.84,0.73,438.8,7.5,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 08:00:00,06AA,6.83,0.96,439.7,7.39,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 08:01:00,06AA,6.81,1.12,439.1,7.28,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 08:02:00,06AA,6.8,1.04,440.4,7.16,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 08:03:00,06AA,6.8,0.81,440.4,7.04,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 08:04:00,06AA,6.78,0.89,440.3,6.83,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 08:05:00,06AA,6.76,0.9,442.4,6.72,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 08:06:00,06AA,6.76,1.08,442.9,6.69,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 08:07:00,06AA,6.74,1.19,444.0,6.6,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 08:08:00,06AA,6.72,1.39,446.0,6.48,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 08:09:00,06AA,6.71,0.82,446.5,6.46,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 08:10:00,06AA,6.71,1.54,446.7,6.45,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0430,54.64389,-112.70528,2020-07-23 08:11:00,06AA,6.7,1.43,447.2,6.44,2020,7,624.2663574,0.001126156,10.0,10.0,0.556,16.3,57.4,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:15:00,06AA,8.43,11.56,416.0,21.03,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:16:00,06AA,8.44,11.57,416.0,21.05,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:17:00,06AA,8.43,11.58,415.0,20.98,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:18:00,06AA,8.43,11.63,415.0,20.66,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:19:00,06AA,8.42,11.61,415.0,20.29,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:20:00,06AA,8.37,11.17,415.0,20.12,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:21:00,06AA,8.19,9.15,417.0,19.68,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:22:00,06AA,8.18,8.87,417.0,19.64,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:23:00,06AA,8.15,8.63,418.0,19.62,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:24:00,06AA,8.12,8.21,419.0,19.58,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:25:00,06AA,8.02,7.38,419.0,19.43,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:26:00,06AA,7.92,6.73,419.0,19.27,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:27:00,06AA,7.74,4.57,421.0,18.95,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:28:00,06AA,7.62,3.62,421.0,18.61,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:29:00,06AA,7.59,3.35,421.0,18.51,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:30:00,06AA,7.58,3.32,422.0,18.5,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:31:00,06AA,7.53,2.78,422.0,18.44,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:32:00,06AA,7.48,2.29,423.0,18.38,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:33:00,06AA,7.42,1.66,424.0,18.3,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB06AA0400,54.61263,-112.72232,2020-07-23 12:34:00,06AA,7.3,1.17,426.0,18.25,2020,7,624.2665405,0.000237826,9.0,10.0,0.556,17.3,71.2,0
AB05DB0150,52.11806,-115.17139,2020-07-24 10:32:00,05DB,8.21,8.43,277.0,18.1,2020,7,1210.806274,0.014447226,9.0,9.0,0.593,14.8,107.1,0
AB05DB0150,52.11806,-115.17139,2020-07-24 10:33:00,05DB,8.22,8.43,277.0,18.1,2020,7,1210.806274,0.014447226,9.0,9.0,0.593,14.8,107.1,0
AB05DB0150,52.11806,-115.17139,2020-07-24 10:34:00,05DB,8.22,8.43,278.0,18.1,2020,7,1210.806274,0.014447226,9.0,9.0,0.593,14.8,107.1,0
AB05DB0150,52.11806,-115.17139,2020-07-24 10:35:00,05DB,8.2,8.48,278.0,17.9,2020,7,1210.806274,0.014447226,9.0,9.0,0.593,14.8,107.1,0
AB05DB0150,52.11806,-115.17139,2020-07-24 10:36:00,05DB,8.13,9.26,288.0,15.7,2020,7,1210.806274,0.014447226,9.0,9.0,0.593,14.8,107.1,0
AB05DB0150,52.11806,-115.17139,2020-07-24 10:37:00,05DB,8.05,8.92,294.0,14.7,2020,7,1210.806274,0.014447226,9.0,9.0,0.593,14.8,107.1,0
AB05DB0150,52.11806,-115.17139,2020-07-24 10:38:00,05DB,7.95,8.38,283.0,14.1,2020,7,1210.806274,0.014447226,9.0,9.0,0.593,14.8,107.1,0
AB05DB0150,52.11806,-115.17139,2020-07-24 10:39:00,05DB,7.88,7.81,282.0,13.9,2020,7,1210.806274,0.014447226,9.0,9.0,0.593,14.8,107.1,0
AB05DB0150,52.11806,-115.17139,2020-07-24 10:40:00,05DB,7.82,7.18,281.0,13.4,2020,7,1210.806274,0.014447226,9.0,9.0,0.593,14.8,107.1,0
AB05DB0150,52.11806,-115.17139,2020-07-24 10:41:00,05DB,7.68,5.98,274.0,12.3,2020,7,1210.806274,0.014447226,9.0,9.0,0.593,14.8,107.1,0
AB05DB0150,52.11806,-115.17139,2020-07-24 10:42:00,05DB,7.56,4.86,272.0,11.4,2020,7,1210.806274,0.014447226,9.0,9.0,0.593,14.8,107.1,0
AB05DB0150,52.11806,-115.17139,2020-07-24 10:43:00,05DB,7.52,4.43,272.0,11.1,2020,7,1210.806274,0.014447226,9.0,9.0,0.593,14.8,107.1,0
AB05DB0150,52.11806,-115.17139,2020-07-24 10:44:00,05DB,7.47,3.65,271.0,10.4,2020,7,1210.806274,0.014447226,9.0,9.0,0.593,14.8,107.1,0
AB05DB0150,52.11806,-115.17139,2020-07-24 10:45:00,05DB,7.41,2.81,272.0,9.8,2020,7,1210.806274,0.014447226,9.0,9.0,0.593,14.8,107.1,0
AB05DB0150,52.11806,-115.17139,2020-07-24 10:47:00,05DB,7.36,2.26,272.0,9.4,2020,7,1210.806274,0.014447226,9.0,9.0,0.593,14.8,107.1,0
AB05DB0150,52.11806,-115.17139,2020-07-24 10:49:00,05DB,7.32,1.04,275.0,8.5,2020,7,1210.806274,0.014447226,9.0,9.0,0.593,14.8,107.1,0
AB05DB0150,52.11806,-115.17139,2020-07-24 10:51:00,05DB,7.26,0.27,278.0,7.9,2020,7,1210.806274,0.014447226,9.0,9.0,0.593,14.8,107.1,0
AB05DB0150,52.11806,-115.17139,2020-07-24 10:53:00,05DB,7.25,0.19,278.0,7.8,2020,7,1210.806274,0.014447226,9.0,9.0,0.593,14.8,107.1,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:14:00,05DF,8.36,9.15,358.0,19.35,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:15:00,05DF,8.36,9.22,358.0,19.36,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:16:00,05DF,8.38,9.29,358.0,19.37,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:17:00,05DF,8.36,9.22,358.0,19.36,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:18:00,05DF,8.36,9.27,358.0,19.36,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:19:00,05DF,8.35,9.34,358.0,19.36,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:20:00,05DF,8.35,9.23,358.0,19.35,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:21:00,05DF,8.34,9.2,359.0,19.35,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:22:00,05DF,8.04,7.06,361.0,18.84,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:23:00,05DF,7.76,5.05,363.0,18.17,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:24:00,05DF,7.54,3.09,366.0,17.42,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:25:00,05DF,7.42,1.72,367.0,17.01,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:26:00,05DF,7.31,0.0,369.0,16.28,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:27:00,05DF,7.25,0.86,372.0,15.58,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:28:00,05DF,7.22,0.5,374.0,15.15,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:29:00,05DF,7.22,0.49,375.0,14.84,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:30:00,05DF,7.22,0.68,376.0,14.68,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:31:00,05DF,7.21,0.61,378.0,14.46,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05DF0340,53.11251,-113.85517,2020-07-07 09:32:00,05DF,7.16,0.58,385.0,13.63,2020,7,784.9838257,0.128818765,12.0,12.0,0.62,16.8,128.4,0
AB05CD1080,52.39048,-113.19853,2020-08-17 09:00:00,05CD,8.51,7.78,1004.0,21.24,2020,8,790.2304077,0.185227841,12.0,12.0,0.519,16.5,47.6,0
AB05CD1080,52.39048,-113.19853,2020-08-17 09:01:00,05CD,8.51,7.82,1003.0,21.16,2020,8,790.2304077,0.185227841,12.0,12.0,0.519,16.5,47.6,0
AB05CD1080,52.39048,-113.19853,2020-08-17 09:02:00,05CD,8.5,7.66,1004.0,21.1,2020,8,790.2304077,0.185227841,12.0,12.0,0.519,16.5,47.6,0
AB05CD1080,52.39048,-113.19853,2020-08-17 09:03:00,05CD,8.51,7.66,1004.0,21.1,2020,8,790.2304077,0.185227841,12.0,12.0,0.519,16.5,47.6,0
AB05CD1080,52.39048,-113.19853,2020-08-17 09:04:00,05CD,8.48,7.01,1005.0,21.04,2020,8,790.2304077,0.185227841,12.0,12.0,0.519,16.5,47.6,0
AB05CD1080,52.39048,-113.19853,2020-08-17 09:05:00,05CD,8.44,4.26,1006.0,20.96,2020,8,790.2304077,0.185227841,12.0,12.0,0.519,16.5,47.6,0
AB05EB0970,53.49583,-112.97917,2020-08-18 08:47:00,05EB,8.99,14.94,421.0,20.57,2020,8,739.0213623,0.03145409,9.0,10.0,0.519,15.7,68.4,0
AB05EB0970,53.49583,-112.97917,2020-08-18 08:48:00,05EB,8.98,14.78,421.0,20.37,2020,8,739.0213623,0.03145409,9.0,10.0,0.519,15.7,68.4,0
AB05EB0970,53.49583,-112.97917,2020-08-18 08:49:00,05EB,8.94,13.81,421.0,20.16,2020,8,739.0213623,0.03145409,9.0,10.0,0.519,15.7,68.4,0
AB05EB0970,53.49583,-112.97917,2020-08-18 08:50:00,05EB,8.81,11.39,425.0,19.98,2020,8,739.0213623,0.03145409,9.0,10.0,0.519,15.7,68.4,0
AB05EB0970,53.49583,-112.97917,2020-08-18 08:51:00,05EB,8.74,10.76,426.0,19.95,2020,8,739.0213623,0.03145409,9.0,10.0,0.519,15.7,68.4,0
AB05EB0970,53.49583,-112.97917,2020-08-18 08:52:00,05EB,7.87,1.2,440.0,19.63,2020,8,739.0213623,0.03145409,9.0,10.0,0.519,15.7,68.4,0
